"","Date","ColonyID","Timepoint","Phenotype","Species","mean_A630","mean_A663","mean_A750","blank_750","A630_corrected","A663_corrected","chla.ug.ml","chlc2.ug.ml","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Notes","chla.ug.cm2","chlc2.ug.cm2"
"219",20260708,"209","October_2024","Susceptible","Montipora capitata",0.207666666666667,0.621666666666667,0.07,0.063,0.144666666666667,0.558666666666667,10.4882888888889,3.15176666666667,212,3.2054,3.8081,0.6027,13.7323616020389,"",7.63764397766197,2.29513812554915
"220",20260708,"210","October_2024","Resistant","Montipora capitata",0.169666666666667,0.447333333333333,0.068,0.063,0.106666666666667,0.384333333333333,7.20777222222222,2.49078333333333,213,6.0597,7.0884,1.0287,23.4386599967104,"",3.07516394846541,1.0626816267154
"221",20260708,"211","October_2024","Susceptible","Montipora capitata",0.280333333333333,0.857333333333333,0.0733333333333333,0.063,0.217333333333333,0.794333333333333,14.9002277777778,5.00688333333333,214,6.7787,7.8706,1.0919,24.8786554393002,"",5.98916119648502,2.0125216756787
"222",20260708,"213","October_2024","Susceptible","Montipora capitata",0.173333333333333,0.512666666666667,0.0713333333333333,0.063,0.110333333333333,0.449666666666667,8.44846111111111,2.26106666666667,215,1.7448,2.1297,0.3849,8.76984566222792,"",9.63353454154727,2.57822857294419
"223",20260708,"214","October_2024","Resistant","Montipora capitata",0.218,0.695333333333333,0.0736666666666667,0.063,0.155,0.632333333333333,11.8806166666667,3.17263333333333,216,3.128,3.7348,0.6068,13.8257790279031,"",8.59309022854284,2.29472301483363
"224",20260708,"220","October_2024","Resistant","Montipora capitata",0.198,0.657666666666667,0.0683333333333333,0.063,0.135,0.594666666666667,11.1844,2.49751666666667,218,2.962,3.4617,0.4997,11.3855335864258,"",9.82334285442221,2.19358772051253
"225",20260708,"221","January_2025","Susceptible","Montipora capitata",0.145,0.381333333333333,0.066,0.063,0.082,0.318333333333333,5.97678333333333,1.77638333333333,262,0.8228,1.0371,0.2143,4.88276935675615,"",12.2405604210312,3.63806521165167
"226",20260708,"226","October_2024","Resistant","Porites compressa",0.272333333333333,0.952666666666667,0.0703333333333333,0.063,0.209333333333333,0.889666666666667,16.7248611111111,4.06891666666667,221,7.5408,8.2515,0.7107,16.1931133077303,"",10.3283789801724,2.51274513389852
"227",20260708,"233","October_2024","Susceptible","Porites compressa",0.208333333333333,0.622666666666667,0.0726666666666667,0.063,0.145333333333333,0.559666666666667,10.5066277777778,3.17581666666667,222,4.1879,4.5387,0.3508,7.99288609589388,"",13.1449737325486,3.97330404632959
"228",20260708,"235","January_2025","Susceptible","Porites compressa",0.283333333333333,1.012,0.069,0.063,0.220333333333333,0.949,17.8434277777778,4.2066,267,4.9442,5.3785,0.434299999999999,9.89541172020155,"",18.0320215897134,4.25106111695403
"229",20260708,"236","October_2024","Resistant","Porites compressa",0.244,0.903666666666667,0.066,0.063,0.181,0.840666666666667,15.8216333333333,3.08611666666667,225,3.5941,3.9309,0.3368,7.67389976367461,"",20.6174615522437,4.02157542019925
"230",20260708,"237","October_2024","Susceptible","Porites compressa",0.340333333333333,1.19,0.068,0.063,0.277333333333333,1.127,21.1735277777778,5.70325,226,3.7849,4.2897,0.5048,11.5017357503057,"",18.4089847284268,4.95859940083254
"231",20260708,"238","October_2024","Resistant","Porites compressa",0.249333333333333,0.91,0.0673333333333333,0.063,0.186333333333333,0.847,15.9365944444444,3.2886,227,4.0128,4.5805,0.567699999999999,12.9348957714907,"",12.3206206883937,2.54242481585996
"232",20260708,"240","October_2024","Resistant","Porites compressa",0.409666666666667,1.535,0.0713333333333333,0.063,0.346666666666667,1.472,27.6718222222222,6.7464,229,5.5888,6.1386,0.5498,12.5270489610104,"",22.0896575948166,5.38546629856538
"233",20260708,"241","October_2024","Susceptible","Porites compressa",0.205666666666667,0.697666666666667,0.0673333333333333,0.063,0.142666666666667,0.634666666666667,11.9382222222222,2.60166666666667,230,4.8257,5.2982,0.472499999999999,10.7657887123998,"",11.0890363364386,2.4166057277997
"234",20260708,"244","October_2024","Resistant","Porites compressa",0.278666666666667,1.011,0.0686666666666667,0.063,0.215666666666667,0.948,17.8293555555556,4.00195,233,9.8881,10.6889,0.800800000000001,18.2460182029413,"",9.77164187673639,2.19332785678953
"235",20260708,"26","October_2024","Resistant","Porites compressa",0.228,0.849666666666667,0.0693333333333333,0.063,0.165,0.786666666666667,14.81,2.69041666666667,198,4.7033,5.2417,0.5384,12.2673029476319,"",12.0727433431967,2.19316069567356
"236",20260708,"27","October_2024","Susceptible","Porites compressa",0.284333333333333,1.009,0.069,0.063,0.221333333333333,0.946,17.7852111111111,4.2699,199,4.4456,4.9307,0.4851,11.0528764113971,"",16.0910250410219,3.8631572823859
"237",20260708,"28","October_2024","Resistant","Porites compressa",0.22,0.754,0.068,0.063,0.157,0.691,12.9960833333333,2.908,200,3.3026,3.7628,0.4602,10.4855364348072,"",12.3942951456372,2.77334404212908
"238",20260708,"4","January_2025","Resistant","Montipora capitata",0.162333333333333,0.467333333333333,0.068,0.063,0.0993333333333333,0.404333333333333,7.59659444444445,2.03868333333333,239,1.6692,1.9726,0.3034,6.91288951395154,"",10.9890291593885,2.94910446524406
"239",20260708,"42","October_2024","Resistant","Porites compressa",0.336333333333333,1.33433333333333,0.069,0.063,0.273333333333333,1.27133333333333,23.9273444444444,4.64943333333334,203,6.7254,7.3365,0.6111,13.9237534013704,"",17.1845505695968,3.33920976572002
"240",20260715,"1","January_2025","Susceptible","Montipora capitata",0.218333333333333,0.647333333333333,0.0746666666666667,0.0643333333333333,0.154,0.583,10.9418833333333,3.42595,236,1.9665,2.3359,0.3694,8.41668222298517,"",13.0002333977301,4.07042812029193
"241",20260715,"19","January_2025","Susceptible","Montipora capitata",0.243,0.746666666666667,0.0713333333333333,0.0643333333333333,0.178666666666667,0.682333333333333,12.8078722222222,3.93868333333333,241,2.7859,3.2644,0.4785,10.9024971404938,"",11.7476501549829,3.6126433078385
"242",20260715,"2","January_2025","Resistant","Montipora capitata",0.322,1.12466666666667,0.0746666666666667,0.0643333333333333,0.257666666666667,1.06033333333333,19.9245055555556,5.21863333333333,237,3.0887,3.7938,0.7051,16.0655187748426,"",12.4020306065409,3.24834411292421
"243",20260715,"20","January_2025","Resistant","Montipora capitata",0.181333333333333,0.554666666666667,0.069,0.0643333333333333,0.117,0.490333333333333,9.21605,2.31603333333333,242,1.3102,1.6292,0.319,7.26833142699585,"",12.6797327454964,3.18647182863894
"244",20260715,"201","January_2025","Susceptible","Montipora capitata",0.253,0.828333333333333,0.0706666666666667,0.0643333333333333,0.188666666666667,0.764,14.3529555555556,3.8961,249,4.9241,5.5738,0.6497,14.8032442887749,"",9.69581753537581,2.63192305956496
"245",20260715,"202","January_2025","Resistant","Montipora capitata",0.159666666666667,0.422,0.0693333333333333,0.0643333333333333,0.0953333333333333,0.357666666666667,6.71186111111111,2.14041666666667,250,1.8253,2.1015,0.2762,6.29314463992557,"",10.6653533251549,3.40118778311121
"246",20260715,"204","January_2025","Resistant","Montipora capitata",0.216,0.673333333333333,0.072,0.0643333333333333,0.151666666666667,0.609,11.4396722222222,3.1633,252,3.417,4.0071,0.590100000000001,13.4452739030416,"",8.5083221842244,2.35272261674371
"247",20260715,"206","January_2025","Resistant","Montipora capitata",0.223666666666667,0.738333333333333,0.0693333333333333,0.0643333333333333,0.159333333333333,0.674,12.6697444444444,3.1162,254,1.2509,1.596,0.3451,7.86301308920461,"",16.1130908733182,3.96311180542015
"248",20260715,"209","January_2025","Susceptible","Montipora capitata",0.183333333333333,0.496,0.0733333333333333,0.0643333333333333,0.119,0.431666666666667,8.09631666666667,2.76126666666667,255,0.9423,1.1999,0.2576,5.86934851283427,"",13.794233974968,4.7045539392127
"249",20260715,"211","January_2025","Susceptible","Montipora capitata",0.170666666666667,0.492333333333333,0.0703333333333333,0.0643333333333333,0.106333333333333,0.428,8.03997777777778,2.21155,257,1.6053,1.9811,0.3758,8.5625045462854,"",9.3897500834212,2.58283074542649
"250",20260715,"214","January_2025","Resistant","Montipora capitata",0.137666666666667,0.346333333333333,0.0676666666666667,0.0643333333333333,0.0733333333333333,0.282,5.29387777777778,1.6049,259,1.0297,1.2761,0.2464,5.61415944705887,"",9.42951091378625,2.85866480126561
"251",20260715,"219","January_2025","Susceptible","Montipora capitata",0.142333333333333,0.356,0.0686666666666667,0.0643333333333333,0.078,0.291666666666667,5.47305,1.75711666666667,260,1.2186,1.435,0.2164,4.93061730658904,"",11.1001314027882,3.56368494532832
"252",20260715,"225","January_2025","Susceptible","Porites compressa",0.244333333333333,0.863,0.065,0.0643333333333333,0.18,0.798666666666667,15.0226,3.29506666666667,263,2.9452,3.2948,0.3496,7.96554441027508,"",18.8594767993783,4.13664967132218
"253",20260715,"226","January_2025","Resistant","Porites compressa",0.268666666666667,0.949666666666667,0.0673333333333333,0.0643333333333333,0.204333333333333,0.885333333333333,16.6476444444444,3.86938333333333,264,3.5412,3.9831,0.4419,10.0685757291206,"",16.5342595540059,3.84302947848145
"254",20260715,"233","January_2025","Susceptible","Porites compressa",0.197,0.606666666666667,0.0693333333333333,0.0643333333333333,0.132666666666667,0.542333333333333,10.1899388888889,2.70878333333333,265,2.3022,2.5779,0.2757,6.28175227091773,"",16.2214911531368,4.31214606452093
"255",20260715,"236","January_2025","Resistant","Porites compressa",0.271666666666667,0.997333333333333,0.07,0.0643333333333333,0.207333333333333,0.933,17.5524944444444,3.71645,268,4.2432,4.7537,0.5105,11.6316087569949,"",15.0903411653086,3.19512982051175
"256",20260715,"237","January_2025","Susceptible","Porites compressa",0.264333333333333,0.901,0.0673333333333333,0.0643333333333333,0.2,0.836666666666667,15.7251666666667,3.96816666666667,269,3.0731,3.4325,0.3594,8.18883484282856,"",19.2031796567959,4.84582574057141
"257",20260715,"238","January_2025","Resistant","Porites compressa",0.285666666666667,1.03333333333333,0.071,0.0643333333333333,0.221333333333333,0.969,18.2233611111111,4.13075,270,3.6948,4.1993,0.5045,11.494900328901,"",15.8534311648559,3.59355008030325
"258",20260715,"239","January_2025","Susceptible","Porites compressa",0.352333333333333,1.33933333333333,0.0706666666666667,0.0643333333333333,0.288,1.275,23.98155,5.28945,271,2.9791,3.3535,0.3744,8.53060591306347,"",28.1123641677967,6.20055603776037
"259",20260715,"240","January_2025","Resistant","Porites compressa",0.237,0.789,0.0683333333333333,0.0643333333333333,0.172666666666667,0.724666666666667,13.6207222222222,3.41166666666666,272,2.6952,3.0507,0.3555,8.09997436456748,"",16.8157596668512,4.21194748663731
"260",20260715,"242","January_2025","Resistant","Porites compressa",0.273333333333333,0.918,0.069,0.0643333333333333,0.209,0.853666666666667,16.0394166666667,4.27166666666667,274,3.7539,4.1922,0.4383,9.98655067226421,"",16.0610176556888,4.2774195083498
"261",20260715,"243","January_2025","Susceptible","Porites compressa",0.262666666666667,0.963333333333333,0.0683333333333333,0.0643333333333333,0.198333333333333,0.899,16.9143944444444,3.5158,275,4.3756,4.8705,0.494899999999999,11.2761668439506,"",15.0001278612853,3.11790349385097
"262",20260715,"244","January_2025","Resistant","Porites compressa",0.272333333333333,0.893333333333333,0.069,0.0643333333333333,0.208,0.829,15.5705833333333,4.37575,276,4.9061,5.3914,0.4853,11.0574333590003,"",14.0815529497716,3.9572926717558
"263",20260715,"248","January_2025","Resistant","Porites compressa",0.336,1.265,0.0696666666666667,0.0643333333333333,0.271666666666667,1.20066666666667,22.5829222222222,5.00171666666667,278,7.0531,7.7461,0.693000000000001,15.7898234448531,"",14.3022005921057,3.16768371991964
"264",20260715,"26","January_2025","Resistant","Porites compressa",0.282333333333333,1.16666666666667,0.0676666666666667,0.0643333333333333,0.218,1.10233333333333,20.7669166666667,3.17358333333333,243,7.0388,7.7191,0.6803,15.5004572720542,"",13.397615503968,2.04741271669126
"265",20260715,"27","January_2025","Susceptible","Porites compressa",0.394,1.41566666666667,0.0686666666666667,0.0643333333333333,0.329666666666667,1.35133333333333,25.3912555555556,6.70888333333333,244,7.277,7.9428,0.6658,15.1700785708271,"",16.7377218496312,4.42244468412635
"266",20260715,"28","January_2025","Resistant","Porites compressa",0.286,1.00866666666667,0.0693333333333333,0.0643333333333333,0.221666666666667,0.944333333333333,17.7531055555556,4.29503333333333,245,3.7392,4.2222,0.483,11.0050284615643,"",16.1318124869548,3.90279166322376
"267",20260715,"29","January_2025","Susceptible","Porites compressa",0.215333333333333,0.760333333333333,0.0676666666666667,0.0643333333333333,0.151,0.696,13.0977333333333,2.60685,246,2.2552,2.5622,0.307,6.99491457080792,"",18.7246508885105,3.72677889574126
"268",20260715,"3","January_2025","Susceptible","Montipora capitata",0.122666666666667,0.248,0.07,0.0643333333333333,0.0583333333333333,0.183666666666667,3.43662777777778,1.52256666666667,238,0.9179,1.0693,0.1514,3.44960933557107,"",9.96236803495563,4.41373650913607
"269",20260715,"43","January_2025","Susceptible","Porites compressa",0.267,0.955,0.0676666666666667,0.0643333333333333,0.202666666666667,0.890666666666667,16.7510222222222,3.76186666666667,247,5.2994,5.8456,0.5462,12.445023904154,"",13.4600161086319,3.02278781916281
"270",20260715,"44","January_2025","Resistant","Porites compressa",0.176666666666667,0.483666666666667,0.0683333333333333,0.0643333333333333,0.112333333333333,0.419333333333333,7.86847777777778,2.53488333333333,248,2.2447,2.5959,0.3512,8.00199999110014,"",9.83313894842431,3.16781221713652
"271",20260717,"1","October_2025","Susceptible","Montipora capitata",0.204333333333333,0.587333333333333,0.069,0.0643333333333333,0.14,0.523,9.81381666666667,3.15685,279,6.7896,7.2,0.4104,9.35085648162727,"Modified wax weight, previous weight was overestimation",10.4950992306951,3.37600091093542
"272",20260717,"19","October_2025","Susceptible","Montipora capitata",0.182333333333333,0.548,0.068,0.0643333333333333,0.118,0.483666666666667,9.08798333333333,2.40151666666667,284,4.4934,5.1,0.606599999999999,13.8212220802999,"Modified wax weight, previous weight was overestimation",6.57538333479708,1.73755739739518
"273",20260717,"2","October_2025","Resistant","Montipora capitata",0.145,0.370666666666667,0.0696666666666667,0.0643333333333333,0.0806666666666667,0.306333333333333,5.74960555555556,1.78878333333333,280,3.3506,4,0.6494,14.7964088673702,"Modified wax weight, previous weight was overestimation",3.88581148783667,1.20893072729157
"274",20260717,"20","October_2025","Resistant","Montipora capitata",0.316,1.02466666666667,0.0686666666666667,0.0643333333333333,0.251666666666667,0.960333333333333,18.0259055555556,5.55273333333333,285,5.6296,6.7423,1.1127,25.352577990026,"May be an overestimation",7.11008780355479,2.19020461568754
"275",20260717,"201","October_2025","Susceptible","Montipora capitata",0.158666666666667,0.398666666666667,0.069,0.0643333333333333,0.0943333333333333,0.334333333333333,6.26842777777778,2.23643333333333,294,3.8172,4.5268,0.7096,16.168050095913,"May be an overestimation",3.87704623661596,1.38324245661427
"276",20260717,"202","October_2025","Resistant","Montipora capitata",0.173666666666667,0.485333333333333,0.0696666666666667,0.0643333333333333,0.109333333333333,0.421,7.90342777777778,2.38935,295,2.7876,3.2882,0.5006,11.4060398506399,"May be an overestimation",6.92916023551713,2.09481119765328
"277",20260717,"203","October_2025","Susceptible","Montipora capitata",0.166,0.441,0.0706666666666667,0.0643333333333333,0.101666666666667,0.376666666666667,7.06705555555556,2.31141666666667,296,3.119,3.6,0.481,10.9594589855329,"Modified wax weight, previous weight was overestimation",6.44836169822294,2.10906092145412
"278",20260717,"205","October_2025","Susceptible","Montipora capitata",0.227,0.665333333333333,0.0753333333333333,0.0643333333333333,0.162666666666667,0.601,11.2755388888889,3.70835,298,3.0924,3.9459,0.8535,19.4467738963666,"",5.79815395035553,1.90692297846527
"279",20260717,"206","October_2025","Resistant","Montipora capitata",0.259,0.86,0.0693333333333333,0.0643333333333333,0.194666666666667,0.795666666666667,14.9498055555556,3.97541666666667,299,2.8401,3.3,0.4599,10.4787010134025,"Modified wax weight, previous weight was overestimation",14.266850000238,3.79380675293819
"280",20260717,"209","October_2025","Susceptible","Montipora capitata",0.125,0.238,0.073,0.0643333333333333,0.0606666666666667,0.173666666666667,3.24363888888889,1.68841666666667,300,2.6935,3.2544,0.5609,12.7799595529843,"",2.538066631151,1.32114398302019
"281",20260717,"210","October_2025","Resistant","Montipora capitata",0.278666666666667,0.845666666666667,0.0703333333333333,0.0643333333333333,0.214333333333333,0.781333333333333,14.6557777777778,4.95008333333333,301,5.8454,6.7144,0.869000000000001,19.7999373356094,"May be an overestimation",7.40193139471202,2.50004999987086
"282",20260717,"213","October_2025","Susceptible","Montipora capitata",0.209666666666667,0.642333333333333,0.0716666666666667,0.0643333333333333,0.145333333333333,0.578,10.8558777777778,3.0649,303,2.3337,3.2647,0.931,21.2125910925804,"",5.1176575885512,1.4448494229788
"283",20260717,"214","October_2025","Resistant","Montipora capitata",0.168666666666667,0.474333333333333,0.0683333333333333,0.0643333333333333,0.104333333333333,0.41,7.69921111111111,2.23015,304,3.5887,3.9145,0.3258,7.42326764550235,"",10.3717277603158,3.00426996102076
"284",20260717,"225","October_2025","Susceptible","Porites compressa",0.166,0.450666666666667,0.0713333333333333,0.0643333333333333,0.101666666666667,0.386333333333333,7.25120555555556,2.25293333333333,306,3.4926,3.8635,0.3709,8.45085933000867,"",8.58043575498507,2.66592218063938
"285",20260717,"233","October_2025","Susceptible","Porites compressa",0.224666666666667,0.714,0.0693333333333333,0.0643333333333333,0.160333333333333,0.649666666666667,12.2051277777778,3.30856666666667,308,2.8718,3.2154,0.3436,7.82883598218111,"",15.5899648498926,4.22612847452311
"286",20260717,"234","January_2025","Resistant","Porites compressa",0.373666666666667,1.39466666666667,0.0743333333333333,0.0643333333333333,0.309333333333333,1.33033333333333,25.0128944444444,5.91788333333333,266,6.1887,6.9101,0.7214,16.4369100044978,"",15.2175162105286,3.60036243534458
"287",20260717,"234","October_2025","Resistant","Porites compressa",0.414333333333333,1.62866666666667,0.0643333333333333,0.0643333333333333,0.35,1.56433333333333,29.4272166666667,6.33828333333333,309,6.4252,7.1639,0.7387,16.8310859721688,"",17.4838490607952,3.76581959346774
"288",20260717,"235","October_2025","Susceptible","Porites compressa",0.246,0.745,0.07,0.0643333333333333,0.181666666666667,0.680666666666667,12.7729222222222,4.08421666666667,310,3.2737,3.6328,0.3591,8.18199942142386,"",15.6110035754554,4.99170979647407
"289",20260717,"236","October_2025","Resistant","Porites compressa",0.393333333333333,1.46633333333333,0.069,0.0643333333333333,0.329,1.402,26.3571666666667,6.37225,311,7.2938,8.1209,0.827100000000001,18.8452568127532,"",13.9861010802622,3.38135482223182
"290",20260717,"237","October_2025","Susceptible","Porites compressa",0.230333333333333,0.787333333333333,0.0693333333333333,0.0643333333333333,0.166,0.723,13.5960833333333,3.12075,312,2.491,2.7665,0.2755,6.2771953233146,"",21.6594874510836,4.97156745849375
"291",20260717,"239","October_2025","Susceptible","Porites compressa",0.303333333333333,1.053,0.0713333333333333,0.0643333333333333,0.239,0.988666666666667,18.5791666666667,4.80941666666667,314,3.099,3.4298,0.3308,7.53719133558065,"",24.6499867649112,6.380913595709
"292",20260717,"244","October_2025","Resistant","Porites compressa",0.291666666666667,0.931666666666667,0.0706666666666667,0.0643333333333333,0.227333333333333,0.867333333333333,16.2802111111111,5.01673333333333,319,6.6574,7.3389,0.6815,15.527798957673,"May be an overestimation",10.4845581498634,3.23080775775651
"293",20260717,"247","October_2025","Susceptible","Porites compressa",0.247333333333333,0.832333333333333,0.069,0.0643333333333333,0.183,0.768,14.4352,3.61605,320,4.867,5.3772,0.5102,11.6247733355902,"",12.4176184629815,3.11064129648805
"294",20260717,"26","October_2025","Resistant","Porites compressa",0.295666666666667,1.019,0.0683333333333333,0.0643333333333333,0.231333333333333,0.954666666666667,17.9396444444444,4.66896666666666,286,5.3606,5.8716,0.511,11.6430011260028,"",15.4080930254134,4.01010582764547
"295",20260717,"27","October_2025","Susceptible","Porites compressa",0.346333333333333,1.17566666666667,0.0693333333333333,0.0643333333333333,0.282,1.11133333333333,20.8701,6.00873333333333,287,8.6021,9.3335,0.731400000000001,16.6647573846545,"",12.5234946529842,3.60565305251092
"296",20260717,"28","October_2025","Resistant","Porites compressa",0.257333333333333,0.887666666666667,0.0733333333333333,0.0643333333333333,0.193,0.823333333333333,15.4786333333333,3.73278333333333,288,2.6409,2.9285,0.2876,6.55289065330411,"",23.621076792314,5.69639191438542
"297",20260717,"29","October_2025","Susceptible","Porites compressa",0.327666666666667,1.247,0.071,0.0643333333333333,0.263333333333333,1.18266666666667,22.2489111111111,4.73436666666667,289,3.901,4.403,0.502,11.4379384838618,"",19.4518541453103,4.13917829104131
"298",20260717,"4","October_2025","Resistant","Montipora capitata",0.168,0.435,0.0676666666666667,0.0643333333333333,0.103666666666667,0.370666666666667,6.95062222222222,2.43801666666667,282,7.1726,8.3196,1.147,26.1340945039631,"May be an overestimation",2.65959940611992,0.932887369140321
"299",20260717,"41","October_2025","Susceptible","Porites compressa",0.17,0.454,0.0686666666666667,0.0643333333333333,0.105666666666667,0.389666666666667,7.31043888888889,2.41336666666667,290,4.4487,4.8812,0.4325,9.85439919177338,"",7.41845215179812,2.44902466370693
"300",20260717,"42","October_2025","Resistant","Porites compressa",0.438,1.62866666666667,0.0693333333333333,0.0643333333333333,0.373666666666667,1.56433333333333,29.4019722222222,7.40683333333333,291,5.9902,6.7383,0.7481,17.045262509516,"",17.2493513700993,4.34539117787025
"301",20260717,"43","October_2025","Susceptible","Porites compressa",0.238,0.788333333333333,0.0693333333333333,0.0643333333333333,0.173666666666667,0.724,13.6069555555556,3.46085,292,4.1733,4.6989,0.5256,11.9756583010314,"",11.3621775217014,2.88990376395587
"302",20260731,"1","May_2025","Susceptible","Montipora capitata",0.294666666666667,1.05366666666667,0.068,0.063,0.231666666666667,0.990666666666667,18.6250888888889,4.46621666666667,322,5.1126,5.9885,0.875900000000001,32.6324456280862,"May be an overestimation",5.70753694073686,1.36864295050649
"303",20260731,"12","October_2025","Resistant","Montipora capitata",0.171666666666667,0.468,0.074,0.063,0.108666666666667,0.405,7.59933888888889,2.45605,283,2.7166,3.1647,0.4481,10.2098411048177,"",7.4431509862607,2.40557122758852
"304",20260731,"19","May_2025","Susceptible","Montipora capitata",0.181,0.591666666666667,0.0676666666666667,0.063,0.118,0.528666666666667,9.94523333333333,2.12926666666667,327,4.9461,5.5422,0.5961,22.2082439078687,"",4.47817187824094,0.958773091424954
"305",20260731,"204","October_2025","Resistant","Montipora capitata",0.168666666666667,0.483666666666667,0.0676666666666667,0.063,0.105666666666667,0.420666666666667,7.90098888888889,2.22581666666667,297,2.0119,2.3979,0.386,8.79490887404514,"",8.98359380641871,2.53080128349633
"306",20260731,"210","May_2025","Resistant","Montipora capitata",0.261666666666667,0.784333333333333,0.0683333333333333,0.063,0.198666666666667,0.721333333333333,13.5294888888889,4.60573333333333,344,2.9684,3.5096,0.5412,20.1628948212356,"",6.7100924787048,2.28426194461054
"307",20260731,"211","October_2025","Susceptible","Montipora capitata",0.157,0.395666666666667,0.0686666666666667,0.063,0.094,0.332666666666667,6.23703333333333,2.23146666666667,302,1.4755,1.9621,0.4866,11.0870535184206,"",5.62551026110842,2.01267781648135
"308",20260731,"221","May_2025","Susceptible","Montipora capitata",0.219666666666667,0.692,0.067,0.063,0.156666666666667,0.629,11.8153388888889,3.26805,350,3.6292,4.1434,0.5142,19.1569854343669,"",6.16763996056113,1.70593124434769
"309",20260731,"221","October_2025","Susceptible","Montipora capitata",0.208666666666667,0.587,0.067,0.063,0.145666666666667,0.524,9.82682222222222,3.40665,305,6.3825,7.1347,0.752199999999999,17.1386799353802,"May be an overestimation",5.73371009860348,1.98769684295667
"310",20260731,"226","October_2025","Resistant","Porites compressa",0.369666666666667,1.28033333333333,0.0676666666666667,0.063,0.306666666666667,1.21733333333333,22.8630888888889,6.48113333333333,307,3.5857,4.0994,0.5137,11.704519918645,"",19.5335554536232,5.53729104515346
"311",20260731,"233","May_2025","Susceptible","Porites compressa",0.306,1.037,0.0676666666666667,0.063,0.243,0.974,18.2955,5.07875,353,4.6692,5.252,0.5828,21.7127403950778,"",8.42615886668434,2.33906448821694
"312",20260731,"235","May_2025","Susceptible","Porites compressa",0.221333333333333,0.720666666666667,0.063,0.063,0.158333333333333,0.657666666666667,12.3596611111111,3.16986666666667,355,4.02,4.5045,0.484500000000001,18.0504851088113,"",6.847273653093,1.75611162113272
"313",20260731,"236","May_2025","Resistant","Porites compressa",0.272,0.927,0.069,0.063,0.209,0.864,16.2362666666667,4.20915,356,6.1924,6.8013,0.6089,22.6851194690509,"",7.15723216217471,1.85546741587255
"314",20260731,"237","May_2025","Susceptible","Porites compressa",0.314,1.10566666666667,0.067,0.063,0.251,1.04266666666667,19.5950666666667,5.02451666666667,357,5.0718,5.6766,0.6048,22.5323702658597,"",8.69640718462561,2.22991039441583
"315",20260731,"238","October_2025","Resistant","Porites compressa",0.347333333333333,1.2,0.0703333333333333,0.063,0.284333333333333,1.137,21.3565611111111,5.9588,313,3.7753,4.209,0.4337,9.88174087739216,"",21.6121444349664,6.03011157035374
"316",20260731,"240","May_2025","Resistant","Porites compressa",0.213333333333333,0.738333333333333,0.0673333333333333,0.063,0.150333333333333,0.675333333333333,12.7047444444444,2.70178333333333,360,3.5181,4.0061,0.488,18.180880770072,"",6.9879697277142,1.48605745095738
"317",20260731,"240","October_2025","Resistant","Porites compressa",0.26,0.857666666666667,0.0683333333333333,0.063,0.197,0.794666666666667,14.9282666666667,4.08681666666667,315,7.0386,7.6926,0.654,14.9012186622423,"",10.0181515384999,2.74260566152359
"318",20260731,"241","October_2025","Susceptible","Porites compressa",0.239666666666667,0.728333333333333,0.0676666666666667,0.063,0.176666666666667,0.665333333333333,12.4861555555556,3.95123333333333,316,3.0255,3.3616,0.3361,7.65795044706366,"",16.304826783442,5.15964860395301
"319",20260731,"242","October_2025","Resistant","Porites compressa",0.209,0.671666666666667,0.0683333333333333,0.063,0.146,0.608666666666667,11.4393666666667,2.90946666666667,317,2.1633,2.4746,0.3113,7.09288894427527,"",16.1279370881726,4.10194871162465
"320",20260731,"243","May_2025","Susceptible","Porites compressa",0.341,1.15233333333333,0.0716666666666667,0.063,0.278,1.08933333333333,20.4552666666667,5.96123333333334,363,5.0358,5.5267,0.4909,18.2889228894024,"",11.1845114063659,3.25947753696725
"321",20260731,"243","October_2025","Susceptible","Porites compressa",0.246333333333333,0.792,0.0713333333333333,0.063,0.183333333333333,0.729,13.6918944444444,3.86705,318,3.7939,4.1396,0.3457,7.876683932014,"",17.3828156145699,4.90948987337521
"322",20260731,"244","May_2025","Resistant","Porites compressa",0.175666666666667,0.489666666666667,0.0673333333333333,0.063,0.112666666666667,0.426666666666667,8.00782222222222,2.50556666666667,364,2.8344,3.1172,0.2828,10.5359694298696,"",7.60046076018401,2.37810738095287
"323",20260731,"248","October_2025","Resistant","Porites compressa",0.335,1.10333333333333,0.0736666666666667,0.063,0.272,1.04033333333333,19.5282166666667,5.98678333333333,321,6.7742,7.5682,0.794,18.0910819844348,"",10.7943884635913,3.30924559320678
"324",20260731,"27","May_2025","Susceptible","Porites compressa",0.233333333333333,0.770666666666667,0.067,0.063,0.170333333333333,0.707666666666667,13.2993611111111,3.40916666666667,330,3.7784,4.2423,0.4639,17.2830135025336,"",7.69504757324959,1.97255337801298
"325",20260731,"28","May_2025","Resistant","Porites compressa",0.194666666666667,0.586,0.0663333333333333,0.063,0.131666666666667,0.523,9.82270555555555,2.7806,331,6.3551,7.3724,1.0173,37.900430343021,"",2.5917134625265,0.733659215695956
"326",20260731,"29","May_2025","Susceptible","Porites compressa",0.201333333333333,0.593333333333333,0.0666666666666667,0.063,0.138333333333333,0.530333333333333,9.95529444444444,3.03723333333333,332,4.1417,4.514,0.3723,13.8703727678234,"",7.17738060186732,2.18972725836117
