"","Date","ColonyID","Timepoint","Phenotype","Species","Dilution","mean_A235","mean_A280","mean_A310","mean_A320","mean_A330","mean_A334","prot.mg.ml","mycro.mg.ml","paly.mg.ml","aster.mg.ml","shin.mg.ml","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Notes","prot.mg.cm2","mycro.mg.cm2","paly.mg.cm2","aster.mg.cm2","shin.mg.cm2"
"231","7/29/2026","247","October_2025","Susceptible","Porites compressa",5,0.654,0.410666666666667,0.286,0.295666666666667,0.282333333333333,0.273333333333333,0.0969455511288181,0.696428571428571,0.719967532467532,0.6875,0.665584415584416,320,4.867,5.3772,0.5102,11.6247733355902,"",2.0848912131476,14.9772505519828,15.4834746382386,14.785234519265,14.3139224389579
"232","7/29/2026","248","October_2025","Resistant","Porites compressa",5,0.685666666666667,0.437666666666667,0.291,0.319,0.322333333333333,0.314333333333333,0.098804780876494,0.664889565879665,0.728865194211729,0.736481340441737,0.718202589489718,321,6.7742,7.5682,0.794,18.0910819844348,"",1.36537965171878,9.1880845829415,10.0721614500287,10.1774086961105,9.92481530551414
"233","7/29/2026","26","May_2025","Resistant","Porites compressa",5,0.831666666666667,0.505,0.330333333333333,0.347666666666667,0.344333333333333,0.334,0.130146082337317,0.654125412541254,0.688448844884488,0.681848184818482,0.661386138613861,329,3.1747,3.4394,0.2647,9.86163758163537,"",3.29930199877957,16.5825758431689,17.4527009126389,17.2853691685101,16.7666407617107
"234","7/29/2026","27","May_2025","Susceptible","Porites compressa",5,0.544666666666667,0.301333333333333,0.200333333333333,0.206333333333333,0.202333333333333,0.196666666666667,0.0969455511288181,0.664823008849557,0.684734513274336,0.67146017699115,0.652654867256637,330,3.7784,4.2423,0.4639,17.2830135025336,"",1.40232418256524,9.61671135580751,9.90473266097313,9.71271845752938,9.44069833598408
"235","7/29/2026","28","May_2025","Resistant","Porites compressa",5,0.602,0.450666666666667,0.326666666666667,0.352,0.331666666666667,0.316333333333333,0.0602921646746348,0.724852071005917,0.781065088757396,0.73594674556213,0.701923076923077,331,6.3551,7.3724,1.0173,37.900430343021,"",0.397701055957383,4.78129182469423,5.15208588456847,4.8544748628273,4.6300468792192
"236","7/29/2026","29","May_2025","Susceptible","Porites compressa",5,0.639,0.427333333333333,0.290666666666667,0.321333333333333,0.331666666666667,0.328333333333333,0.0843293492695883,0.680187207488299,0.75195007800312,0.77613104524181,0.768330733229329,332,4.1417,4.514,0.3723,13.8703727678234,"",1.51995463065737,12.2597139037641,13.5531699578309,13.9890084108317,13.8484153614766
"237","7/29/2026","3","May_2025","Susceptible","Montipora capitata",5,0.563,0.240333333333333,0.220333333333333,0.236666666666667,0.213333333333333,0.188333333333333,0.128552456839309,0.916782246879334,0.984743411927878,0.887656033287101,0.783633841886269,324,1.7933,2.0501,0.2568,9.56731594621823,"",3.35915677819033,23.9560983465201,25.731966453902,23.1950120147849,20.4768465443023
"238","7/29/2026","41","May_2025","Susceptible","Porites compressa",5,0.586,0.365333333333333,0.236,0.25,0.245333333333333,0.237,0.0879150066401062,0.645985401459854,0.684306569343066,0.671532846715328,0.648722627737226,333,2.9105,3.2198,0.3093,11.5232508651297,"",1.90733951011481,14.0148255258127,14.8462134807338,14.5690841624268,14.0742103797357
"239","7/29/2026","42","May_2025","Resistant","Porites compressa",5,0.913333333333333,0.575,0.425333333333333,0.442,0.429333333333333,0.413333333333333,0.134794156706507,0.739710144927536,0.768695652173913,0.746666666666667,0.718840579710145,334,3.2276,3.5529,0.3253,12.1193453166074,"",2.78055771960297,15.2588717790287,15.8567899521881,15.4023721405869,14.8283706943539
"240","7/6/2026","20","May_2024","Resistant","Montipora capitata",5,0.811333333333333,0.362,0.384,0.423666666666667,0.357333333333333,0.297333333333333,0.179017264276228,1.06077348066298,1.17034990791897,0.987108655616943,0.821362799263352,153,2.5349,3.0225,0.4876,11.1098382564363,"",4.02834992157779,23.8701378044015,26.335889886627,22.2124893457625,18.4827803138248
"241","7/6/2026","202","May_2024","Resistant","Montipora capitata",5,0.743333333333333,0.325333333333333,0.482333333333333,0.547333333333333,0.449666666666667,0.355333333333333,0.166533864541833,1.48258196721311,1.68237704918033,1.38217213114754,1.0922131147541,163,5.2783,5.9094,0.6311,14.3794481616836,"",2.89534519456716,25.7760581376777,29.2496803469708,24.0303403094175,18.9891347441357
"242","7/6/2026","205","May_2024","Susceptible","Montipora capitata",5,0.784333333333333,0.332,0.387333333333333,0.432,0.365,0.301,0.180212483399734,1.16666666666667,1.30120481927711,1.09939759036145,0.906626506024096,166,3.0598,4.332,1.2722,28.9867437035239,"May be overestimation",1.55426636778303,10.0620707744833,11.2224128431415,9.48189974015426,7.81932005968886
"243","7/6/2026","209","May_2024","Susceptible","Montipora capitata",5,0.795333333333333,0.328666666666667,0.313666666666667,0.338666666666667,0.291333333333333,0.249,0.185922974767596,0.954361054766734,1.03042596348884,0.886409736308316,0.757606490872211,168,1.3849,1.7063,0.3214,7.32301479823344,"",6.34721422427165,32.5808796329675,35.1776553741711,30.261093304159,25.8638863823876
"244","7/6/2026","214","May_2024","Resistant","Montipora capitata",5,0.900666666666667,0.400333333333333,0.437,0.483,0.41,0.340666666666667,0.19933598937583,1.09159034138218,1.20649458784346,1.02414654454621,0.850957535387177,172,2.8819,3.5277,0.6458,14.7143838105139,"",3.3867539399339,18.5463141956751,20.4985577952198,17.4004320828988,14.4579199908314
"245","7/6/2026","220","May_2024","Resistant","Montipora capitata",5,0.622,0.285333333333333,0.371333333333333,0.418666666666667,0.351,0.287333333333333,0.134130146082337,1.30140186915888,1.46728971962617,1.23014018691589,1.00700934579439,174,2.0131,2.4521,0.439,10.0024999888752,"",3.35241555189995,32.5269150363984,36.6730747627616,30.7458182525382,25.1689414375004
"246","7/6/2026","221","May_2024","Susceptible","Montipora capitata",5,0.855,0.342,0.31,0.339,0.292666666666667,0.249333333333333,0.204382470119522,0.906432748538012,0.991228070175439,0.855750487329434,0.729044834307992,175,2.4268,3.1679,0.7411,16.8857693434064,"",3.0259573307409,13.4200688476767,14.6754946431046,12.6696994067314,10.793775804368
"247","7/6/2026","234","May_2024","Resistant","Porites compressa",5,0.661666666666667,0.405333333333333,0.327,0.366666666666667,0.370666666666667,0.36,0.102124833997344,0.806743421052632,0.904605263157895,0.914473684210526,0.888157894736842,178,3.0958,3.3779,0.2821,6.42757459421796,"",3.97213725412118,31.3782208680375,35.1845493933143,35.5683808412413,34.5448303134358
"248","7/6/2026","235","May_2024","Susceptible","Porites compressa",5,0.884333333333333,0.521,0.401666666666667,0.443333333333333,0.444333333333333,0.429333333333333,0.144754316069057,0.770953294945617,0.850927703134997,0.852847088931542,0.824056301983365,179,3.5993,3.9504,0.3511,7.99972151729858,"",4.52372984972166,24.0931291570122,26.5924164139637,26.6523993081305,25.752655895628
"249","7/6/2026","239","May_2024","Susceptible","Porites compressa",5,0.608666666666667,0.350333333333333,0.290333333333333,0.320666666666667,0.318333333333333,0.305666666666667,0.102921646746348,0.828734538534729,0.915318744053283,0.908658420551855,0.872502378686965,183,3.1115,3.4157,0.3042,6.93111730436408,"",3.71230359503311,29.8918090021694,33.0148338232916,32.7746011447437,31.4704808897696
"250","7/6/2026","240","May_2024","Resistant","Porites compressa",5,0.573666666666667,0.362666666666667,0.298333333333333,0.351333333333333,0.363,0.352,0.0840637450199203,0.822610294117647,0.96875,1.00091911764706,0.970588235294118,184,3.7585,4.1141,0.355599999999999,8.10225283836903,"",2.59383861183115,25.3821471178391,29.8913777231311,30.8839756551137,29.9480976049587
"251","7/6/2026","241","May_2024","Susceptible","Porites compressa",5,0.715,0.428333333333333,0.344,0.377333333333333,0.371666666666667,0.357,0.114209827357238,0.803112840466926,0.880933852140078,0.867704280155642,0.833463035019455,185,4.6449,5.0587,0.4138,9.42832459088052,"",3.02837015888556,21.2952161522878,23.358706089525,23.0079128001947,22.0999772278103
"252","7/6/2026","242","May_2024","Resistant","Porites compressa",5,0.736666666666667,0.432666666666667,0.369666666666667,0.419333333333333,0.428333333333333,0.417,0.121115537848606,0.854391371340524,0.969183359013868,0.989984591679507,0.963790446841294,186,5.0434,5.5827,0.5393,12.287809211846,"",2.464140184807,17.3829068430858,19.7183920726799,20.1416008055593,19.6086712900815
"253","7/6/2026","248","May_2024","Resistant","Porites compressa",5,0.624,0.373,0.257666666666667,0.28,0.282,0.276666666666667,0.1,0.690795352993744,0.750670241286863,0.756032171581769,0.741733690795353,190,3.3045,3.6186,0.3141,7.15668621071911,"",3.49323685067477,24.1311178335264,26.2226894956819,26.4099944206511,25.9105146207333
"254","7/6/2026","26","May_2024","Resistant","Porites compressa",5,0.874333333333333,0.544666666666667,0.383,0.416333333333333,0.417333333333333,0.406,0.131341301460823,0.703182374541004,0.76438188494492,0.766217870257038,0.745410036719706,154,3.7867,4.1552,0.3685,8.39617595877106,"",3.91074764588568,20.9375785474822,22.7598221112318,22.8144894181442,22.1949266064694
"255","7/6/2026","29","May_2024","Susceptible","Porites compressa",5,0.867,0.570666666666667,0.399,0.448,0.462666666666667,0.454666666666667,0.118061088977424,0.699182242990654,0.785046728971963,0.810747663551402,0.796728971962617,157,4.6988,5.1612,0.4624,10.5356628584416,"",2.8014632435497,16.5908460716936,18.6283183962875,19.2381740580707,18.9055255152799
"256","7/6/2026","3","May_2024","Susceptible","Montipora capitata",5,0.697333333333333,0.282666666666667,0.26,0.276666666666667,0.24,0.206,0.165205843293493,0.919811320754717,0.97877358490566,0.849056603773585,0.72877358490566,149,1.4658,1.8136,0.3478,7.92453188184689,"",5.21184865417533,29.0178440338468,30.8779622411446,26.7857021850893,22.9910610422017
"257","7/6/2026","41","May_2024","Susceptible","Porites compressa",5,0.553,0.347666666666667,0.239333333333333,0.256333333333333,0.255,0.247333333333333,0.0818061088977424,0.688398849472675,0.737296260786194,0.733461169702781,0.711409395973154,158,2.9568,3.2532,0.2964,6.75339634784192,"",3.02833214149662,25.4834313734843,27.2935358303752,27.1515668533641,26.3352452355506
"258","7/6/2026","42","May_2024","Resistant","Porites compressa",5,0.695,0.444666666666667,0.328666666666667,0.351666666666667,0.343333333333333,0.333,0.099734395750332,0.739130434782609,0.790854572713643,0.772113943028486,0.748875562218891,159,2.6487,2.9358,0.2871,6.54149828429627,"",3.81160368067961,28.2477500818501,30.2245196109045,29.5082987670442,28.6201849206574
"259","7/9/2026","1","January_2025","Susceptible","Montipora capitata",5,0.587666666666667,0.262333333333333,0.186666666666667,0.192,0.175,0.16,0.129614873837981,0.71156289707751,0.731893265565438,0.667090216010165,0.609911054637865,236,1.9665,2.3359,0.3694,8.41668222298517,"",3.84993963191385,21.1354925321494,21.7393637473536,19.81452424889,18.116136456128
"260","7/9/2026","2","January_2025","Resistant","Montipora capitata",5,0.777333333333333,0.376,0.312666666666667,0.328333333333333,0.282666666666667,0.247333333333333,0.159893758300133,0.831560283687943,0.87322695035461,0.75177304964539,0.657801418439716,237,3.0887,3.7938,0.7051,16.0655187748426,"",2.48815118486112,12.9401405479371,13.5885271212346,11.6985492373675,10.2362305826965
"261","7/9/2026","20","January_2025","Resistant","Montipora capitata",5,0.576,0.253,0.212333333333333,0.221666666666667,0.194,0.169333333333333,0.128685258964143,0.839262187088274,0.876152832674572,0.766798418972332,0.669301712779974,242,1.3102,1.6292,0.319,7.26833142699585,"",4.42623111840305,28.8670857788318,30.1359686702091,26.374637242198,23.0211610292725
"262","7/9/2026","201","January_2025","Susceptible","Montipora capitata",5,0.83,0.378666666666667,0.288333333333333,0.301,0.258666666666667,0.225333333333333,0.179814077025232,0.761443661971831,0.794894366197183,0.683098591549296,0.595070422535211,249,4.9241,5.5738,0.6497,14.8032442887749,"",3.03673427117566,12.859405126301,13.4243269699998,11.5362987029012,10.049662272115
"263","7/9/2026","201","January_2025","Susceptible","Montipora capitata",9,0.670333333333333,0.304333333333333,0.253333333333333,0.267666666666667,0.234,0.205333333333333,0.145816733067729,0.832420591456736,0.879518072289157,0.768893756845564,0.674698795180723,249,4.9241,5.5738,0.6497,14.8032442887749,"",4.43264520941771,25.3045385760186,26.7362427322933,23.3734027373224,20.509994424773
"264","7/9/2026","203","May_2024","Susceptible","Montipora capitata",9,0.840333333333333,0.344666666666667,0.365666666666667,0.401666666666667,0.357,0.306,0.197476759628154,1.06092843326886,1.16537717601547,1.0357833655706,0.887814313346228,164,4.0548,5.0011,0.9463,21.56119758422,"",4.1215030605585,22.1424525751016,24.3223840957132,21.6176542460655,18.529417925199
"265","7/9/2026","205","January_2025","Susceptible","Montipora capitata",5,0.482666666666667,0.207333333333333,0.205333333333333,0.225,0.197666666666667,0.170333333333333,0.109694555112882,0.990353697749196,1.08520900321543,0.953376205787781,0.821543408360129,253,1.3191,1.5862,0.2671,6.08580352398305,"",4.50616564766655,40.682947364567,44.5795283621473,39.1639412129679,33.7483540637886
"266","7/9/2026","206","January_2025","Resistant","Montipora capitata",5,0.678,0.314,0.262333333333333,0.281,0.249666666666667,0.223333333333333,0.145019920318725,0.835456475583864,0.894904458598726,0.795116772823779,0.711252653927813,254,1.2509,1.596,0.3451,7.86301308920461,"",4.61082535007565,26.5628603852539,28.4529749742936,25.2802826284056,22.6138709760103
"267","7/9/2026","211","January_2025","Susceptible","Montipora capitata",5,0.722,0.289666666666667,0.228,0.237333333333333,0.208333333333333,0.185333333333333,0.172244355909695,0.787111622554661,0.819332566168009,0.71921749136939,0.639815880322209,257,1.6053,1.9811,0.3758,8.5625045462854,"",5.02902961915559,22.9813490404547,23.9221060187189,20.999039693398,18.6807457112468
"268","7/9/2026","211","May_2024","Susceptible","Montipora capitata",9,0.849666666666667,0.386,0.410666666666667,0.445333333333333,0.376333333333333,0.321,0.18472775564409,1.06390328151986,1.15371329879102,0.974956822107081,0.83160621761658,170,6.1566,7.065,0.9084,20.6976560134264,"",4.01627556211759,23.1309514649085,25.0835642509073,21.197113801852,18.0804433934309
"269","7/9/2026","214","January_2025","Resistant","Montipora capitata",5,0.450333333333333,0.183,0.212666666666667,0.231333333333333,0.19,0.155,0.106507304116866,1.16211293260474,1.26411657559199,1.03825136612022,0.846994535519126,259,1.0297,1.2761,0.2464,5.61415944705887,"",4.74279832632215,51.7491952073761,56.2914443164875,46.2336070034551,37.7168899238713
"270","7/9/2026","219","May_2024","Susceptible","Montipora capitata",9,0.635333333333333,0.258,0.275333333333333,0.296333333333333,0.258333333333333,0.217,0.150332005312085,1.0671834625323,1.14857881136951,1.00129198966408,0.841085271317829,173,1.8615,2.2915,0.43,9.79743734673423,"",6.90480581771597,49.0161397459316,52.7546588790959,45.9897194952749,38.6313643760309
"271","7/9/2026","221","January_2025","Susceptible","Montipora capitata",5,0.479333333333333,0.189333333333333,0.152,0.158333333333333,0.141,0.126333333333333,0.115537848605578,0.802816901408451,0.836267605633803,0.744718309859155,0.667253521126761,262,0.8228,1.0371,0.2143,4.88276935675615,"",5.91559011720015,41.1045885414194,42.8172797306452,38.1299143706588,34.163682142978
"272","7/9/2026","233","January_2025","Susceptible","Porites compressa",5,0.449,0.246666666666667,0.203666666666667,0.213666666666667,0.201666666666667,0.189666666666667,0.0806108897742364,0.825675675675676,0.866216216216216,0.817567567567568,0.768918918918919,265,2.3022,2.5779,0.2757,6.28175227091773,"",3.20813708889142,32.8600858512942,34.47351068851,32.5374008838511,30.6012910791921
"273","7/9/2026","233","May_2024","Susceptible","Porites compressa",5,0.843333333333333,0.487,0.458333333333333,0.510333333333333,0.486,0.451333333333333,0.141965471447543,0.94113620807666,1.04791238877481,0.997946611909651,0.926762491444216,177,4.7032,5.1296,0.4264,9.71541228987785,"",3.65309950858833,24.2176085789276,26.965206352246,25.6794714967829,23.847739647904
"274","7/9/2026","237","May_2024","Susceptible","Porites compressa",5,0.749,0.436333333333333,0.313,0.315333333333333,0.296666666666667,0.285666666666667,0.12456839309429,0.717341482047364,0.722689075630252,0.67990832696715,0.654698242933537,181,3.2682,3.5918,0.3236,7.37314122186789,"",4.22372193024168,24.322790668915,24.5041107271498,23.053550261272,22.1987557010226
"275","7/9/2026","239","January_2025","Susceptible","Porites compressa",5,0.856,0.484666666666667,0.362666666666667,0.376666666666667,0.355666666666667,0.341,0.147941567065073,0.74828060522696,0.77716643741403,0.733837689133425,0.703576341127923,271,2.9791,3.3535,0.3744,8.53060591306347,"",4.33561134381207,21.9292923871055,22.7758275711666,21.506024795075,20.6191784117729
"276","7/9/2026","242","January_2025","Resistant","Porites compressa",5,0.734666666666667,0.413666666666667,0.336666666666667,0.365666666666667,0.364666666666667,0.355333333333333,0.127888446215139,0.813859790491539,0.883964544721998,0.881547139403707,0.858984689766317,274,3.7539,4.1922,0.4383,9.98655067226421,"",3.20151698049072,20.3738962831251,22.1288754679092,22.068358944296,21.503538057239
"277","7/9/2026","243","January_2025","Susceptible","Porites compressa",5,0.702666666666667,0.425,0.315,0.341333333333333,0.337,0.327,0.11062416998672,0.741176470588235,0.803137254901961,0.792941176470588,0.769411764705882,275,4.3756,4.8705,0.494899999999999,11.2761668439506,"",2.45261026015385,16.4323675067352,17.8060786528009,17.580024919904,17.0583624593727
"278","7/9/2026","243","May_2024","Susceptible","Porites compressa",5,0.579333333333333,0.340666666666667,0.269,0.297333333333333,0.297666666666667,0.289,0.0950863213811421,0.789628180039139,0.87279843444227,0.873776908023483,0.848336594911937,187,3.1884,3.4815,0.2931,6.67820671239023,"",3.55957540235788,29.5598883819411,32.6733834407576,32.7100127943908,31.7576495999292
"279","7/9/2026","29","January_2025","Susceptible","Porites compressa",5,0.553,0.346,0.228,0.244,0.244666666666667,0.238666666666667,0.0824701195219124,0.658959537572254,0.705202312138728,0.707129094412332,0.689788053949904,246,2.2552,2.5622,0.307,6.99491457080792,"",2.94750274242402,23.5513790376479,25.2041073911671,25.2729710725637,24.653197939994
"280","7/9/2026","3","January_2025","Susceptible","Montipora capitata",5,0.297666666666667,0.132333333333333,0.109666666666667,0.112666666666667,0.100333333333333,0.09,0.0658698539176627,0.828715365239295,0.851385390428212,0.758186397984887,0.680100755667506,238,0.9179,1.0693,0.1514,3.44960933557107,"",4.77371837721141,60.0586388648342,61.7015803535379,54.9472653444228,49.2882446611102
"281","8/5/23","1","April_2023","Susceptible","Montipora capitata",8,0.434333333333333,0.201333333333333,0.161666666666667,0.166666666666667,0.144,0.125666666666667,0.0928286852589641,0.802980132450331,0.827814569536424,0.71523178807947,0.624172185430464,1,5.063,5.827,0.764,22.9137036334046,"",1.62049202947069,14.0174656231429,14.4509954877761,12.4856601014386,10.8960505977832
"282","8/5/23","11","April_2023","Susceptible","Montipora capitata",4,0.492,0.217666666666667,0.229666666666667,0.243333333333333,0.200333333333333,0.166,0.10929614873838,1.05513016845329,1.11791730474732,0.920367534456355,0.762633996937213,5,1.445,1.666,0.221,6.62817866882516,"",3.29792403612899,31.8377105136278,33.7322622277915,27.7713556149352,23.011872040329
"283","8/5/23","12","April_2023","Resistant","Montipora capitata",4,0.338333333333333,0.151666666666667,0.128,0.134666666666667,0.117666666666667,0.102666666666667,0.0743691899070385,0.843956043956044,0.887912087912088,0.775824175824176,0.676923076923077,6,1.365,1.606,0.241,7.2280138424745,"",2.05780430220035,23.3523637986592,24.568632746506,21.4671469294966,18.7305417968412
"284","8/5/23","15","April_2023","Susceptible","Montipora capitata",4,0.646333333333333,0.275333333333333,0.261666666666667,0.281333333333333,0.234333333333333,0.195,0.147808764940239,0.950363196125908,1.02179176755448,0.851089588377724,0.708232445520581,7,2.141,2.375,0.234,7.01807153169723,"",4.21223306923158,27.0833146066858,29.1188758319017,24.2542295140129,20.1831070635812
"285","8/5/23","16","April_2023","Resistant","Montipora capitata",4,0.702,0.305333333333333,0.321333333333333,0.351666666666667,0.283666666666667,0.225666666666667,0.158034528552457,1.05240174672489,1.15174672489083,0.929039301310044,0.739082969432314,8,3.246,3.672,0.426,12.7764891987309,"",2.47383339968157,16.4740364955566,18.029158197938,14.5429513046875,11.5694218957384
"286","8/5/23","19","April_2023","Susceptible","Montipora capitata",4,0.613,0.287333333333333,0.274666666666667,0.299,0.253,0.210333333333333,0.129747675962815,0.955916473317865,1.04060324825986,0.880510440835267,0.732018561484919,9,2.594,3.308,0.714,21.4141156992813,"",1.21179578727288,8.92790985854203,9.71885332901966,8.22364512455509,6.83678534070391
"287","8/5/23","2","April_2023","Resistant","Montipora capitata",4,0.717,0.277666666666667,0.229666666666667,0.236666666666667,0.201333333333333,0.174,0.175033200531208,0.827130852340936,0.85234093637455,0.725090036014406,0.626650660264106,2,3.095,3.401,0.306,9.17747815683483,"",3.81440734676888,18.0252317293709,18.5746219562457,15.8015093824964,13.6562713537469
"288","8/5/23","26","April_2023","Resistant","Porites compressa",8,0.47,0.277,0.196333333333333,0.206666666666667,0.201666666666667,0.195333333333333,0.0768924302788845,0.708784596871239,0.746089049338147,0.728038507821901,0.70517448856799,11,4.209,4.498,0.289000000000001,8.66761825923292,"",3.54849177613364,32.7095437603624,34.4310986951184,33.5980882428171,32.5429416699022
"289","8/5/23","27","April_2023","Susceptible","Porites compressa",8,0.403666666666667,0.225666666666667,0.155666666666667,0.159,0.153666666666667,0.149,0.0709163346613546,0.689807976366322,0.704579025110783,0.680945347119645,0.6602658788774,12,3.963,4.394,0.431,12.9264479921432,"",2.19445696774421,21.3456311211121,21.8027110166391,21.0713831837959,20.431471330058
"290","8/5/23","28","April_2023","Resistant","Porites compressa",8,0.478,0.293666666666667,0.226666666666667,0.235,0.220666666666667,0.211666666666667,0.0734395750332006,0.771850170261067,0.800227014755959,0.751418842224745,0.720771850170261,13,4.039,4.418,0.379,11.3668765406549,"",2.58433615498631,27.1613813170385,28.1599615125178,26.4424035762933,25.3639369651756
"291","8/5/23","29","April_2023","Susceptible","Porites compressa",8,0.749666666666667,0.472666666666667,0.313666666666667,0.346333333333333,0.353333333333333,0.346666666666667,0.110358565737052,0.66361071932299,0.732722143864598,0.7475317348378,0.73342736248237,14,6.776,7.175,0.399,11.9667117143043,"",3.68885182067638,22.1818904028497,24.4920128890126,24.9870391360475,24.5155855674429
"292","8/5/23","3","April_2023","Susceptible","Montipora capitata",4,0.570666666666667,0.188666666666667,0.156,0.162,0.14,0.122333333333333,0.152191235059761,0.826855123674912,0.858657243816254,0.742049469964664,0.648409893992933,3,1.224,1.38,0.156,4.67871435446482,"",6.50568611501266,35.3453988010983,36.7048372165252,31.7202296932934,27.7174388034254
"293","8/5/23","4","April_2023","Resistant","Montipora capitata",4,0.627666666666667,0.270666666666667,0.288333333333333,0.313666666666667,0.260333333333333,0.213333333333333,0.142231075697211,1.06527093596059,1.15886699507389,0.961822660098522,0.788177339901478,4,2.478,2.802,0.324,9.71732981311924,"",2.92736952295654,21.9251781394182,23.8515521724769,19.7960278923533,16.2220971204944
"294","8/5/23","41","April_2023","Susceptible","Porites compressa",8,0.361333333333333,0.214666666666667,0.152666666666667,0.159333333333333,0.155333333333333,0.151,0.0584329349269588,0.711180124223602,0.74223602484472,0.72360248447205,0.703416149068323,15,3.722,3.986,0.264,7.91782429217124,"",2.95196926684693,35.9280579098873,37.4969687356466,36.555622240191,35.5358302034475
"295","8/5/23","42","April_2023","Resistant","Porites compressa",8,0.433,0.282,0.216666666666667,0.233333333333333,0.225666666666667,0.217333333333333,0.0601593625498008,0.768321513002364,0.8274231678487,0.800236406619385,0.770685579196217,16,4.502,4.63,0.128,3.83894511135575,"",6.26832224007028,80.055483026276,86.2135971052203,83.380864628906,80.3018075894338
"296","8/5/23","43","April_2023","Susceptible","Porites compressa",8,0.489,0.278666666666667,0.219333333333333,0.241666666666667,0.243666666666667,0.237333333333333,0.0837981407702523,0.787081339712919,0.867224880382775,0.874401913875598,0.851674641148325,17,5.168,5.596,0.428,12.8364727160958,"",2.61125131875759,24.5264055670368,27.0237751308536,27.2474201664193,26.5392108871279
"297","8/5/23","44","April_2023","Resistant","Porites compressa",8,0.332333333333333,0.177,0.138666666666667,0.142666666666667,0.138666666666667,0.135,0.0618857901726428,0.783427495291902,0.806026365348399,0.783427495291902,0.76271186440678,18,2.731,2.912,0.181,5.42850832152649,"",4.56005860226742,57.726907569452,59.3921068262631,57.726907569452,56.2004749173752
"298","8/5/23","45","April_2023","Susceptible","Porites compressa",8,0.523,0.304,0.228333333333333,0.245333333333333,0.242333333333333,0.239333333333333,0.0872509960159363,0.75109649122807,0.807017543859649,0.797149122807018,0.787280701754386,19,6.792,7.221,0.429,12.8664644747783,"",2.71250882282297,23.3505169256222,25.0890225653401,24.7822274524487,24.4754323395573
"299","8/6/23","20","April_2023","Resistant","Montipora capitata",4,0.797333333333333,0.337,0.292666666666667,0.311666666666667,0.261666666666667,0.220666666666667,0.18339973439575,0.868447082096934,0.924826904055391,0.776458951533135,0.654797230464886,10,2.992,3.368,0.376,11.2769012646075,"",3.2526618809965,15.4022290648682,16.402145985936,13.7707856673366,11.6130702060851
"300","8/6/23","201","April_2023","Susceptible","Montipora capitata",4,0.781333333333333,0.294666666666667,0.257666666666667,0.268,0.231,0.200333333333333,0.193891102257636,0.874434389140271,0.909502262443439,0.78393665158371,0.679864253393665,21,2.863,3.195,0.332,9.95726388257897,"",3.89446547855107,17.5637484243069,18.2681160842726,15.7460254308469,13.655643988368
"301","8/6/23","202","April_2023","Resistant","Montipora capitata",4,0.493333333333333,0.207333333333333,0.246,0.269666666666667,0.218333333333333,0.177,0.11394422310757,1.18649517684887,1.30064308681672,1.05305466237942,0.853697749196141,22,2.164,2.434,0.27,8.09777484426604,"",2.81421070106074,29.3042273875772,32.123468775813,26.0084944971045,21.0847489739885
"302","8/6/23","203","April_2023","Susceptible","Montipora capitata",8,0.604333333333333,0.212,0.226333333333333,0.249666666666667,0.210333333333333,0.174333333333333,0.156308100929615,1.06761006289308,1.17767295597484,0.992138364779874,0.822327044025157,23,2.641,3.017,0.376,11.2769012646075,"",5.54436355384922,37.8689158605572,41.7729278049446,35.1918790986916,29.168546384494
"303","8/6/23","204","April_2023","Resistant","Montipora capitata",4,0.736666666666667,0.287,0.271666666666667,0.291333333333333,0.241666666666667,0.201333333333333,0.179150066401062,0.9465737514518,1.0150987224158,0.842044134727062,0.70150987224158,24,2,2.219,0.219,6.56819515146022,"",5.45507745339249,28.8229484546104,30.9095177292387,25.6400461712792,21.360810879245
"304","8/6/23","206","April_2023","Resistant","Montipora capitata",4,0.797666666666667,0.339,0.272666666666667,0.288666666666667,0.247333333333333,0.212,0.18273572377158,0.80432645034415,0.851524090462144,0.729596853490659,0.625368731563422,25,2.73,3.111,0.381,11.4268600580199,"",3.19835410329241,14.0778209632424,14.9039033669535,12.7698571573666,10.9455918491714
"305","8/6/23","207","April_2023","Susceptible","Montipora capitata",4,0.525333333333333,0.215,0.184666666666667,0.194333333333333,0.167666666666667,0.144666666666667,0.123638778220452,0.858914728682171,0.903875968992248,0.77984496124031,0.672868217054264,26,1.956,2.252,0.296,8.87756057001017,"",2.78542235212955,19.3502420379698,20.3631608450116,17.5689020669654,15.1588538709005
"306","8/6/23","208","April_2023","Resistant","Montipora capitata",4,0.712,0.305,0.305333333333333,0.333333333333333,0.278666666666667,0.23,0.162151394422311,1.00109289617486,1.09289617486339,0.913661202185792,0.754098360655738,27,1.915,2.285,0.37,11.0969507125127,"",2.92244957417846,18.0426663524071,19.697234009178,16.4668876316728,13.5910914663328
"307","8/6/23","225","April_2023","Susceptible","Porites compressa",8,0.507666666666667,0.285,0.217333333333333,0.226666666666667,0.213666666666667,0.205,0.0887118193891103,0.762573099415205,0.795321637426901,0.749707602339181,0.719298245614035,40,6.069,6.308,0.239,7.16803032510956,"",4.95041540649477,42.5541223922514,44.3816000409984,41.8361847445294,40.13924121355
